id;type;label;S1;S2;S3
633;ORIENTATION;EMPTY;valid;train;train
634;ORIENTATION;EMPTY;train;train;test
635;ORIENTATION;EMPTY;valid;train;test
636;ORIENTATION;EMPTY;train;train;test
637;ORIENTATION;ARROW_UP;test;train;train
638;ORIENTATION;EMPTY;valid;train;test
639;ORIENTATION;EMPTY;train;train;test
640;ORIENTATION;EMPTY;train;valid;train
641;ORIENTATION;EMPTY;train;train;test
642;ORIENTATION;EMPTY;train;train;test
643;ORIENTATION;EMPTY;train;train;test
644;ORIENTATION;EMPTY;train;train;test
645;ORIENTATION;EMPTY;valid;train;test
646;ORIENTATION;EMPTY;train;train;test
647;ORIENTATION;EMPTY;train;train;test
648;ORIENTATION;EMPTY;train;train;test
649;ORIENTATION;EMPTY;train;train;test
650;ORIENTATION;EMPTY;train;train;test
651;ORIENTATION;EMPTY;train;train;test
652;ORIENTATION;EMPTY;train;train;test
653;ORIENTATION;EMPTY;valid;train;test
654;ORIENTATION;EMPTY;train;train;test
655;ORIENTATION;EMPTY;train;train;test
656;ORIENTATION;EMPTY;valid;valid;test
657;ORIENTATION;EMPTY;train;train;test
658;ORIENTATION;EMPTY;train;train;test
659;ORIENTATION;EMPTY;train;train;test
660;ORIENTATION;EMPTY;valid;train;test
661;ORIENTATION;EMPTY;train;train;test
662;ORIENTATION;EMPTY;train;train;test
663;ORIENTATION;EMPTY;train;train;test
664;ORIENTATION;EMPTY;train;valid;train
665;ORIENTATION;EMPTY;train;train;test
666;COMMAND;LOOP_THREE_TIMES;test;train;valid
667;COMMAND;PLUS_ONE;test;train;test
668;COMMAND;PLUS_ONE;test;train;train
669;COMMAND;LOOP_END;test;train;train
670;COMMAND;EMPTY;valid;train;test
671;COMMAND;EMPTY;train;train;test
672;COMMAND;EMPTY;train;train;test
673;COMMAND;EMPTY;train;train;test
674;COMMAND;LOOP_FOUR_TIMES;test;train;train
675;COMMAND;PLUS_ONE;test;train;test
676;COMMAND;PLUS_ONE;test;valid;train
677;COMMAND;TURN_LEFT;test;train;train
678;COMMAND;TURN_RIGHT;test;train;train
679;COMMAND;LOOP_END;test;train;train
680;COMMAND;EMPTY;train;train;test
681;COMMAND;EMPTY;train;train;test
682;COMMAND;EMPTY;train;train;test
683;COMMAND;LOOP_TWICE;test;train;train
684;COMMAND;PLUS_ONE;test;train;train
685;COMMAND;MINUS_ONE;test;train;train
686;COMMAND;MINUS_ONE;test;valid;test
687;COMMAND;PLUS_ONE;test;train;test
688;COMMAND;TURN_RIGHT;test;train;test
689;COMMAND;LOOP_END;test;train;train
690;COMMAND;LOOP_END;test;train;test
691;COMMAND;EMPTY;train;train;test
692;COMMAND;MINUS_ONE;test;train;test
693;COMMAND;LOOP_THREE_TIMES;test;train;valid
694;COMMAND;MINUS_ONE;test;valid;test
695;COMMAND;TURN_RIGHT;test;train;train
696;COMMAND;LOOP_END;test;valid;train
697;COMMAND;EMPTY;valid;train;test
698;COMMAND;EMPTY;train;train;test
699;COMMAND;EMPTY;train;valid;test
700;COMMAND;EMPTY;train;train;test
701;COMMAND;PLUS_ONE;test;train;train
702;COMMAND;MINUS_ONE;test;train;test
703;COMMAND;LOOP_THREE_TIMES;test;valid;train
704;COMMAND;MINUS_ONE;test;train;train
705;COMMAND;TURN_LEFT;test;valid;test
706;COMMAND;LOOP_END;test;train;train
707;COMMAND;EMPTY;valid;train;test
708;COMMAND;EMPTY;valid;train;test
709;COMMAND;EMPTY;valid;train;test
710;COMMAND;EMPTY;valid;train;test
711;COMMAND;EMPTY;valid;train;test
712;COMMAND;LOOP_THREE_TIMES;test;train;train
713;COMMAND;TURN_RIGHT;test;valid;train
714;COMMAND;LOOP_TWICE;test;train;train
715;COMMAND;PLUS_ONE;test;train;test
716;COMMAND;PLUS_ONE;test;train;train
717;COMMAND;LOOP_THREE_TIMES;test;train;train
718;COMMAND;TURN_RIGHT;test;train;test
719;COMMAND;PLUS_ONE;test;train;test
720;COMMAND;TURN_LEFT;test;train;test
721;COMMAND;PLUS_ONE;test;train;train
722;COMMAND;LOOP_END;test;train;valid
723;COMMAND;TURN_RIGHT;test;train;train
724;COMMAND;PLUS_ONE;test;train;test
725;COMMAND;EMPTY;valid;train;test
726;COMMAND;PLUS_ONE;test;train;test
727;COMMAND;LOOP_FOUR_TIMES;test;valid;train
728;COMMAND;PLUS_ONE;test;train;test
729;COMMAND;PLUS_ONE;test;train;test
730;COMMAND;PLUS_ONE;test;train;test
731;COMMAND;PLUS_ONE;test;train;test
732;COMMAND;TURN_LEFT;test;train;valid
733;COMMAND;LOOP_END;test;train;test
734;COMMAND;EMPTY;train;train;valid
735;COMMAND;EMPTY;train;train;test
736;COMMAND;EMPTY;train;train;test
737;COMMAND;MINUS_ONE;test;train;test
738;COMMAND;LOOP_FOUR_TIMES;test;train;train
739;COMMAND;PLUS_ONE;test;train;train
740;COMMAND;PLUS_ONE;test;train;test
741;COMMAND;TURN_LEFT;test;valid;train
742;COMMAND;PLUS_ONE;test;train;test
743;COMMAND;PLUS_ONE;test;valid;test
744;COMMAND;LOOP_END;test;valid;train
745;COMMAND;EMPTY;train;train;test
746;COMMAND;EMPTY;train;train;test
747;COMMAND;EMPTY;valid;train;test
748;COMMAND;MINUS_ONE;test;train;train
749;COMMAND;MINUS_ONE;test;train;test
750;COMMAND;PLUS_ONE;test;train;train
751;COMMAND;PLUS_ONE;test;train;train
752;COMMAND;TURN_RIGHT;test;train;valid
753;COMMAND;LOOP_END;test;train;valid
754;COMMAND;PLUS_ONE;test;train;test
755;COMMAND;PLUS_ONE;test;train;test
756;COMMAND;PLUS_ONE;test;train;train
757;COMMAND;PLUS_ONE;test;train;train
758;COMMAND;TURN_RIGHT;test;train;test
759;COMMAND;PLUS_ONE;test;train;test
760;COMMAND;PLUS_ONE;test;train;test
761;COMMAND;TURN_LEFT;test;valid;train
762;COMMAND;LOOP_END;test;train;test
763;COMMAND;TURN_RIGHT;test;train;train
764;COMMAND;LOOP_FOUR_TIMES;test;train;train
765;COMMAND;NOT_READABLE;test;train;train
766;COMMAND;TURN_LEFT;test;train;train
767;COMMAND;PLUS_ONE;test;train;train
768;COMMAND;LOOP_END;test;train;train
769;COMMAND;TURN_RIGHT;test;train;train
770;COMMAND;LOOP_END;test;valid;test
771;COMMAND;EMPTY;train;train;test
772;COMMAND;NOT_READABLE;test;train;train
773;COMMAND;PLUS_ONE;test;train;test
774;COMMAND;TURN_RIGHT;test;train;test
775;COMMAND;PLUS_ONE;test;train;valid
776;COMMAND;TURN_LEFT;test;train;train
777;COMMAND;LOOP_FOUR_TIMES;test;train;train
778;COMMAND;LOOP_END;test;train;test
779;COMMAND;EMPTY;train;train;test
780;COMMAND;EMPTY;valid;train;test
781;COMMAND;PLUS_ONE;test;train;valid
782;COMMAND;LOOP_END;test;train;valid
783;COMMAND;TURN_RIGHT;test;train;train
784;COMMAND;PLUS_ONE;test;train;test
785;COMMAND;PLUS_ONE;test;train;train
786;COMMAND;LOOP_THREE_TIMES;test;train;valid
787;COMMAND;LOOP_TWICE;test;train;test
788;COMMAND;LOOP_FOUR_TIMES;test;train;test
789;COMMAND;EMPTY;valid;train;train
790;COMMAND;EMPTY;valid;valid;test
791;COMMAND;EMPTY;train;train;test
792;COMMAND;EMPTY;train;train;test
793;COMMAND;EMPTY;train;valid;test
794;COMMAND;TURN_RIGHT;test;train;train
795;COMMAND;LOOP_TWICE;test;train;train
796;COMMAND;NOT_READABLE;test;train;train
797;COMMAND;PLUS_ONE;test;train;train
798;COMMAND;LOOP_END;test;valid;train
799;COMMAND;PLUS_ONE;test;train;test
800;COMMAND;TURN_RIGHT;test;valid;test
801;COMMAND;PLUS_ONE;test;train;train
802;COMMAND;TURN_RIGHT;test;train;valid
803;COMMAND;LOOP_END;test;train;valid
804;COMMAND;EMPTY;train;valid;test
805;COMMAND;EMPTY;train;train;test
806;COMMAND;EMPTY;train;valid;test
807;COMMAND;EMPTY;train;train;test
808;COMMAND;EMPTY;train;train;test
809;COMMAND;EMPTY;train;valid;test
810;COMMAND;LOOP_END;test;valid;train
811;COMMAND;LOOP_FOUR_TIMES;test;train;train
812;COMMAND;TURN_RIGHT;test;train;test
813;COMMAND;LOOP_FOUR_TIMES;test;train;test
814;COMMAND;PLUS_ONE;test;train;test
815;COMMAND;LOOP_END;test;valid;test
816;COMMAND;TURN_LEFT;test;train;train
817;COMMAND;PLUS_ONE;test;train;test
818;COMMAND;TURN_LEFT;test;train;test
819;COMMAND;LOOP_FOUR_TIMES;test;train;valid
820;COMMAND;PLUS_ONE;test;train;test
821;COMMAND;TURN_LEFT;test;train;test
822;COMMAND;LOOP_END;test;train;train
823;COMMAND;TURN_RIGHT;test;train;train
824;COMMAND;PLUS_ONE;test;train;test
825;COMMAND;LOOP_END;test;train;train
826;COMMAND;EMPTY;train;train;test
827;COMMAND;PLUS_ONE;test;train;test
828;COMMAND;TURN_LEFT;test;train;test
829;COMMAND;LOOP_END;test;train;train
830;COMMAND;EMPTY;valid;train;test
831;COMMAND;EMPTY;train;train;test
832;ORIENTATION;ARROW_UP;train;train;test
833;ORIENTATION;ARROW_RIGHT;train;train;train
834;ORIENTATION;ARROW_DOWN;train;train;test
835;COMMAND;LOOP_END;train;valid;test
836;COMMAND;PLUS_ONE;train;train;train
837;COMMAND;MINUS_ONE;train;train;train
838;COMMAND;TURN_LEFT;train;train;test
839;COMMAND;TURN_RIGHT;train;train;train
840;COMMAND;LOOP_TWICE;train;train;train
841;COMMAND;LOOP_THREE_TIMES;train;train;train
842;COMMAND;LOOP_FOUR_TIMES;train;train;train
843;COMMAND;LOOP_END;train;valid;train
844;COMMAND;PLUS_ONE;train;train;test
845;ORIENTATION;ARROW_LEFT;train;train;train
846;COMMAND;MINUS_ONE;valid;valid;test
847;COMMAND;TURN_LEFT;train;train;train
848;COMMAND;TURN_LEFT;train;valid;train
849;COMMAND;TURN_RIGHT;train;train;train
850;COMMAND;LOOP_TWICE;valid;train;valid
851;COMMAND;LOOP_THREE_TIMES;train;valid;test
852;COMMAND;LOOP_FOUR_TIMES;valid;valid;train
853;COMMAND;LOOP_END;train;valid;train
854;COMMAND;PLUS_ONE;train;train;test
855;COMMAND;MINUS_ONE;train;train;train
856;ORIENTATION;ARROW_UP;train;train;train
857;COMMAND;TURN_LEFT;valid;train;valid
858;COMMAND;TURN_RIGHT;train;train;test
859;COMMAND;LOOP_TWICE;train;train;test
860;COMMAND;LOOP_THREE_TIMES;train;train;train
861;COMMAND;LOOP_FOUR_TIMES;train;train;test
862;COMMAND;LOOP_END;train;train;train
863;COMMAND;PLUS_ONE;train;train;test
864;COMMAND;MINUS_ONE;train;train;test
865;COMMAND;MINUS_ONE;train;train;test
866;COMMAND;TURN_LEFT;train;train;train
867;ORIENTATION;ARROW_RIGHT;train;train;train
868;COMMAND;TURN_RIGHT;train;train;train
869;COMMAND;LOOP_TWICE;train;train;train
870;COMMAND;LOOP_THREE_TIMES;train;train;train
871;COMMAND;LOOP_FOUR_TIMES;train;train;train
872;COMMAND;LOOP_END;train;train;train
873;COMMAND;PLUS_ONE;train;train;test
874;COMMAND;MINUS_ONE;train;train;train
875;COMMAND;TURN_LEFT;train;train;train
876;COMMAND;TURN_RIGHT;train;train;train
877;COMMAND;LOOP_TWICE;train;train;valid
878;ORIENTATION;ARROW_DOWN;train;train;valid
879;COMMAND;LOOP_THREE_TIMES;train;train;train
880;COMMAND;LOOP_FOUR_TIMES;train;train;train
881;COMMAND;LOOP_END;train;train;train
882;COMMAND;PLUS_ONE;train;train;test
883;COMMAND;PLUS_ONE;train;train;test
884;COMMAND;MINUS_ONE;train;train;test
885;COMMAND;TURN_LEFT;train;valid;test
886;COMMAND;TURN_RIGHT;train;valid;test
887;COMMAND;LOOP_TWICE;valid;train;train
888;COMMAND;LOOP_THREE_TIMES;train;train;valid
889;ORIENTATION;ARROW_LEFT;train;valid;valid
890;COMMAND;LOOP_FOUR_TIMES;train;train;train
891;COMMAND;LOOP_END;train;train;valid
892;COMMAND;PLUS_ONE;train;train;test
893;COMMAND;MINUS_ONE;train;train;test
894;COMMAND;TURN_LEFT;train;train;test
895;COMMAND;TURN_RIGHT;train;train;valid
896;COMMAND;LOOP_TWICE;train;train;test
897;COMMAND;LOOP_THREE_TIMES;train;valid;train
898;COMMAND;LOOP_FOUR_TIMES;train;train;train
899;COMMAND;LOOP_END;train;train;train
900;ORIENTATION;ARROW_DOWN;train;train;train
901;COMMAND;LOOP_END;train;train;test
902;COMMAND;PLUS_ONE;train;train;train
903;COMMAND;MINUS_ONE;train;train;train
904;COMMAND;TURN_LEFT;train;train;test
905;COMMAND;TURN_RIGHT;train;train;train
906;COMMAND;LOOP_TWICE;train;train;train
907;COMMAND;LOOP_THREE_TIMES;train;train;valid
908;COMMAND;LOOP_FOUR_TIMES;train;valid;train
909;COMMAND;LOOP_END;valid;train;valid
910;COMMAND;PLUS_ONE;train;train;test
911;ORIENTATION;ARROW_RIGHT;train;train;train
912;COMMAND;MINUS_ONE;train;train;train
913;COMMAND;TURN_LEFT;train;train;train
914;COMMAND;TURN_RIGHT;train;train;test
915;COMMAND;LOOP_TWICE;train;train;test
916;COMMAND;LOOP_THREE_TIMES;train;train;train
917;COMMAND;LOOP_FOUR_TIMES;train;train;valid
918;CROSS;CHECKED;train;train;train
919;CROSS;EMPTY;valid;train;test
920;CROSS;CHECKED;train;valid;train
921;CROSS;EMPTY;valid;train;test
922;ORIENTATION;ARROW_UP;train;train;train
923;CROSS;CHECKED;valid;train;train
924;CROSS;EMPTY;train;train;train
925;CROSS;CHECKED;train;train;train
926;CROSS;EMPTY;valid;train;train
927;CROSS;CHECKED;train;train;train
928;CROSS;EMPTY;train;train;test
929;CROSS;CHECKED;train;train;train
930;CROSS;EMPTY;train;valid;train
931;CROSS;CHECKED;train;train;train
932;CROSS;EMPTY;train;train;test
933;ORIENTATION;ARROW_LEFT;train;train;train
934;CROSS;EMPTY;train;train;valid
935;CROSS;CHECKED;train;train;valid
936;CROSS;EMPTY;valid;train;valid
937;CROSS;CHECKED;train;valid;train
938;CROSS;EMPTY;valid;valid;test
939;CROSS;CHECKED;train;valid;train
940;CROSS;EMPTY;train;train;test
941;CROSS;CHECKED;train;train;valid
942;CROSS;EMPTY;train;valid;valid
943;CROSS;CHECKED;train;train;valid
944;ORIENTATION;ARROW_DOWN;train;train;test
945;ORIENTATION;ARROW_DOWN;train;valid;test
946;CROSS;EMPTY;train;train;train
947;CROSS;CHECKED;train;valid;train
948;CROSS;EMPTY;train;train;train
949;CROSS;CHECKED;train;train;train
950;CROSS;CHECKED;train;valid;test
951;CROSS;EMPTY;train;train;test
952;CROSS;CHECKED;train;train;train
953;CROSS;EMPTY;train;train;train
954;CROSS;CHECKED;valid;train;test
955;CROSS;EMPTY;valid;valid;test
956;ORIENTATION;ARROW_RIGHT;train;train;test
957;CROSS;CHECKED;train;train;train
958;CROSS;EMPTY;train;train;valid
959;CROSS;CHECKED;train;train;train
960;CROSS;EMPTY;train;train;train
961;CROSS;CHECKED;train;valid;test
962;CROSS;EMPTY;train;train;test
963;CROSS;CHECKED;train;train;train
964;CROSS;EMPTY;valid;valid;test
965;CROSS;EMPTY;train;train;test
966;CROSS;CHECKED;valid;train;valid
967;ORIENTATION;ARROW_UP;train;train;test
968;CROSS;EMPTY;train;train;train
969;CROSS;CHECKED;train;train;valid
970;CROSS;EMPTY;train;train;train
971;CROSS;CHECKED;valid;valid;train
972;CROSS;EMPTY;train;valid;test
973;CROSS;CHECKED;train;train;test
974;CROSS;EMPTY;train;train;train
975;CROSS;CHECKED;valid;train;test
976;CROSS;EMPTY;train;valid;test
977;CROSS;CHECKED;train;train;test
978;ORIENTATION;ARROW_LEFT;valid;train;test
979;CROSS;EMPTY;train;train;train
980;CROSS;CHECKED;train;train;test
981;ORIENTATION;ARROW_DOWN;train;train;train
982;ORIENTATION;ARROW_RIGHT;train;valid;valid
983;ORIENTATION;ARROW_UP;train;train;train
984;ORIENTATION;ARROW_LEFT;train;train;test
985;ORIENTATION;ARROW_DOWN;train;train;train
986;ORIENTATION;ARROW_RIGHT;valid;train;train
987;ORIENTATION;ARROW_LEFT;train;train;train
988;ORIENTATION;ARROW_UP;train;train;train
989;ORIENTATION;ARROW_LEFT;train;train;train
990;ORIENTATION;ARROW_UP;train;train;train
991;ORIENTATION;ARROW_DOWN;valid;train;train
992;ORIENTATION;ARROW_LEFT;train;train;valid
993;ORIENTATION;ARROW_RIGHT;train;train;train
994;ORIENTATION;ARROW_UP;valid;train;train
995;ORIENTATION;ARROW_DOWN;train;train;train
996;ORIENTATION;ARROW_LEFT;valid;train;train
997;ORIENTATION;ARROW_RIGHT;valid;train;train
998;ORIENTATION;ARROW_UP;train;train;train
999;ORIENTATION;ARROW_UP;train;train;train
1000;ORIENTATION;ARROW_DOWN;train;train;train
1001;ORIENTATION;ARROW_LEFT;train;train;train
1002;ORIENTATION;ARROW_RIGHT;train;train;train
1003;ORIENTATION;ARROW_UP;train;valid;train
1004;ORIENTATION;ARROW_DOWN;train;train;test
1005;ORIENTATION;ARROW_LEFT;train;train;valid
1006;ORIENTATION;ARROW_RIGHT;valid;train;train
1007;COMMAND;INSPECT;;;
1008;COMMAND;LOOP_END;train;train;train
1009;ORIENTATION;ARROW_RIGHT;train;train;train
1010;COMMAND;PLUS_ONE;train;train;test
1011;COMMAND;MINUS_ONE;train;train;train
1012;COMMAND;TURN_LEFT;train;train;test
1013;COMMAND;TURN_RIGHT;train;train;test
1014;COMMAND;LOOP_TWICE;valid;train;test
1015;COMMAND;LOOP_THREE_TIMES;train;train;train
1016;COMMAND;LOOP_FOUR_TIMES;train;train;train
1017;COMMAND;LOOP_END;train;train;test
1018;COMMAND;PLUS_ONE;train;train;test
1019;COMMAND;MINUS_ONE;train;train;train
1020;ORIENTATION;ARROW_DOWN;train;valid;valid
1021;COMMAND;TURN_LEFT;train;train;train
1022;COMMAND;TURN_RIGHT;train;train;test
1023;COMMAND;LOOP_TWICE;train;train;valid
1024;COMMAND;LOOP_THREE_TIMES;train;train;train
1025;COMMAND;LOOP_THREE_TIMES;train;train;train
1026;COMMAND;LOOP_FOUR_TIMES;train;train;test
1027;COMMAND;LOOP_END;train;valid;valid
1028;COMMAND;PLUS_ONE;train;train;test
1029;COMMAND;MINUS_ONE;train;valid;train
1030;COMMAND;TURN_LEFT;train;train;train
1031;ORIENTATION;ARROW_LEFT;train;train;train
1032;COMMAND;TURN_RIGHT;train;valid;train
1033;COMMAND;LOOP_TWICE;train;train;train
1034;COMMAND;LOOP_THREE_TIMES;train;train;train
1035;COMMAND;LOOP_FOUR_TIMES;train;train;train
1036;COMMAND;LOOP_END;train;train;train
1037;COMMAND;PLUS_ONE;train;train;train
1038;COMMAND;MINUS_ONE;train;train;train
1039;COMMAND;TURN_LEFT;train;train;train
1040;COMMAND;TURN_RIGHT;train;train;test
1041;COMMAND;LOOP_TWICE;train;train;train
1042;ORIENTATION;ARROW_UP;valid;valid;valid
1043;COMMAND;LOOP_TWICE;train;train;train
1044;COMMAND;LOOP_THREE_TIMES;train;valid;train
1045;COMMAND;LOOP_FOUR_TIMES;train;train;train
1046;COMMAND;LOOP_END;train;train;train
1047;COMMAND;PLUS_ONE;train;train;test
1048;COMMAND;MINUS_ONE;train;train;train
1049;COMMAND;TURN_LEFT;train;train;train
1050;COMMAND;TURN_RIGHT;train;train;train
1051;COMMAND;LOOP_TWICE;train;train;train
1052;COMMAND;LOOP_THREE_TIMES;train;train;train
1053;ORIENTATION;ARROW_RIGHT;train;train;valid
1054;COMMAND;LOOP_FOUR_TIMES;train;train;train
1055;COMMAND;LOOP_END;train;train;train
1056;COMMAND;PLUS_ONE;train;valid;train
1057;COMMAND;MINUS_ONE;train;train;test
1058;COMMAND;TURN_LEFT;train;train;test
1059;COMMAND;TURN_RIGHT;train;train;test
1060;COMMAND;TURN_RIGHT;train;train;test
1061;COMMAND;LOOP_TWICE;valid;valid;train
1062;COMMAND;LOOP_THREE_TIMES;train;train;train
1063;COMMAND;LOOP_FOUR_TIMES;train;valid;train
1064;ORIENTATION;ARROW_UP;train;train;train
1065;ORIENTATION;ARROW_RIGHT;train;train;test
1066;ORIENTATION;ARROW_DOWN;train;train;test
1067;COMMAND;LOOP_END;valid;train;train
1068;COMMAND;PLUS_ONE;train;train;train
1069;COMMAND;MINUS_ONE;train;train;train
1070;COMMAND;TURN_LEFT;valid;train;train
1071;COMMAND;TURN_RIGHT;train;train;valid
1072;COMMAND;LOOP_TWICE;train;train;valid
1073;COMMAND;LOOP_THREE_TIMES;train;valid;valid
1074;COMMAND;LOOP_FOUR_TIMES;train;train;valid
1075;COMMAND;LOOP_END;train;train;test
1076;COMMAND;PLUS_ONE;train;train;test
1077;ORIENTATION;ARROW_LEFT;train;valid;test
1078;COMMAND;MINUS_ONE;train;train;test
1079;COMMAND;TURN_LEFT;train;train;test
1080;COMMAND;TURN_LEFT;train;train;valid
1081;COMMAND;TURN_RIGHT;train;train;test
1082;COMMAND;LOOP_TWICE;train;valid;train
1083;COMMAND;LOOP_THREE_TIMES;valid;train;train
1084;COMMAND;LOOP_FOUR_TIMES;train;train;test
1085;COMMAND;LOOP_END;valid;train;test
1086;COMMAND;PLUS_ONE;train;train;train
1087;COMMAND;MINUS_ONE;valid;train;test
1088;ORIENTATION;ARROW_UP;train;train;train
1089;COMMAND;TURN_LEFT;train;train;valid
1090;COMMAND;TURN_RIGHT;train;train;test
1091;COMMAND;LOOP_TWICE;train;train;valid
1092;COMMAND;LOOP_THREE_TIMES;train;train;test
1093;COMMAND;LOOP_FOUR_TIMES;train;train;train
1094;COMMAND;LOOP_END;train;train;train
1095;COMMAND;PLUS_ONE;valid;train;test
1096;COMMAND;MINUS_ONE;train;train;test
1097;COMMAND;MINUS_ONE;train;train;test
1098;COMMAND;TURN_LEFT;train;train;train
1099;ORIENTATION;ARROW_RIGHT;train;valid;train
1100;COMMAND;TURN_RIGHT;train;train;test
1101;COMMAND;LOOP_TWICE;train;train;train
1102;COMMAND;LOOP_THREE_TIMES;train;train;train
1103;COMMAND;LOOP_FOUR_TIMES;train;train;train
1104;COMMAND;LOOP_END;train;valid;train
1105;COMMAND;PLUS_ONE;train;train;test
1106;COMMAND;MINUS_ONE;train;train;train
1107;COMMAND;TURN_LEFT;train;train;test
1108;COMMAND;TURN_RIGHT;valid;train;train
1109;COMMAND;LOOP_TWICE;train;train;valid
1110;ORIENTATION;ARROW_DOWN;train;train;test
1111;COMMAND;LOOP_THREE_TIMES;train;train;train
1112;COMMAND;LOOP_FOUR_TIMES;train;train;train
1113;COMMAND;LOOP_END;train;train;train
1114;COMMAND;PLUS_ONE;train;valid;train
1115;COMMAND;PLUS_ONE;valid;train;train
1116;COMMAND;MINUS_ONE;train;valid;test
1117;COMMAND;TURN_LEFT;train;valid;train
1118;COMMAND;TURN_RIGHT;train;train;train
1119;COMMAND;LOOP_TWICE;train;train;train
1120;COMMAND;LOOP_THREE_TIMES;train;valid;train
1121;ORIENTATION;ARROW_LEFT;valid;train;train
1122;COMMAND;LOOP_FOUR_TIMES;train;valid;train
1123;COMMAND;LOOP_END;train;train;train
1124;COMMAND;PLUS_ONE;train;train;train
1125;COMMAND;MINUS_ONE;train;valid;train
1126;COMMAND;TURN_LEFT;valid;train;train
1127;COMMAND;TURN_RIGHT;train;train;test
1128;COMMAND;LOOP_TWICE;valid;train;train
1129;COMMAND;LOOP_THREE_TIMES;train;train;test
1130;COMMAND;LOOP_FOUR_TIMES;train;train;train
1131;COMMAND;LOOP_END;train;train;train
1132;ORIENTATION;ARROW_DOWN;train;train;train
1133;COMMAND;LOOP_END;train;train;train
1134;COMMAND;PLUS_ONE;train;train;test
1135;COMMAND;MINUS_ONE;train;train;train
1136;COMMAND;TURN_LEFT;valid;train;train
1137;COMMAND;TURN_RIGHT;train;valid;train
1138;COMMAND;LOOP_TWICE;train;train;train
1139;COMMAND;LOOP_THREE_TIMES;train;valid;train
1140;COMMAND;LOOP_FOUR_TIMES;valid;train;test
1141;COMMAND;LOOP_END;valid;train;train
1142;COMMAND;PLUS_ONE;train;train;valid
1143;ORIENTATION;ARROW_RIGHT;train;train;train
1144;COMMAND;MINUS_ONE;valid;train;test
1145;COMMAND;TURN_LEFT;train;train;test
1146;COMMAND;TURN_RIGHT;train;train;test
1147;COMMAND;LOOP_TWICE;valid;valid;test
1148;COMMAND;LOOP_THREE_TIMES;train;train;train
1149;COMMAND;LOOP_FOUR_TIMES;train;train;test
1150;CROSS;CHECKED;train;valid;test
1151;CROSS;EMPTY;train;train;test
1152;CROSS;CHECKED;train;train;train
1153;CROSS;EMPTY;train;train;test
1154;ORIENTATION;ARROW_UP;train;train;train
1155;CROSS;CHECKED;train;train;train
1156;CROSS;EMPTY;train;train;train
1157;CROSS;CHECKED;valid;train;train
1158;CROSS;EMPTY;train;train;train
1159;CROSS;CHECKED;train;train;test
1160;CROSS;EMPTY;train;train;train
1161;CROSS;CHECKED;train;train;test
1162;CROSS;EMPTY;train;train;train
1163;CROSS;CHECKED;valid;train;valid
1164;CROSS;EMPTY;train;train;test
1165;ORIENTATION;ARROW_LEFT;train;train;train
1166;CROSS;EMPTY;train;train;test
1167;CROSS;CHECKED;train;train;train
1168;CROSS;EMPTY;train;train;test
1169;CROSS;CHECKED;train;train;test
1170;CROSS;EMPTY;train;train;test
1171;CROSS;CHECKED;train;valid;train
1172;CROSS;EMPTY;train;train;test
1173;CROSS;CHECKED;train;valid;train
